Campaign,Ad Group,Ad type,Labels,Headline 1,Headline 1 position,Headline 2,Headline 2 position,Headline 3,Headline 3 position,Headline 4,Headline 4 position,Headline 5,Headline 5 position,Headline 6,Headline 6 position,Headline 7,Headline 7 position,Headline 8,Headline 8 position,Headline 9,Headline 9 position,Headline 10,Headline 10 position,Headline 11,Headline 11 position,Headline 12,Headline 12 position,Headline 13,Headline 13 position,Headline 14,Headline 14 position,Headline 15,Headline 15 position,Description 1,Description 1 position,Description 2,Description 2 position,Description 3,Description 3 position,Description 4,Description 4 position,Path 1,Path 2,Final URL,Final mobile URL,Tracking template,Final URL suffix,Custom parameters,Campaign Status,Ad Group Status,Status,Approval Status,Ad strength,Comment
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Freezer Same Day,Responsive search ad,v3_qs_b,Freezer Same-Day Repair,1,{KeyWord:Sub-Zero Repair},,Call Now For Fast Help,,No Work Without Approval,,Fast Bay Area Response,,Independent Service Team,,Insured Local Technicians,,$99 Fee Credited,,180-Day Labor Warranty,,180-Day Parts Warranty,,Clear On-Site Diagnosis,,High-Intent Repair Focus,,Emergency Availability,,Phone & Online Booking,,Sub-Zero Repair Experts,,$99 service call is credited toward repair after your approval.,,Independent insured technicians with 180-day labor and installed parts warranty.,,Same-day scheduling focused on qualified repair requests and fast issue resolution.,,Book same-day or next-day service. Fast phone or SMS confirmation in minutes.,,sub-zero,same-day,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,RSA v3+ quality score boost
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Freezer Same Day,Responsive search ad,v3_qs_c,Freezer Same-Day Repair,1,{KeyWord:Sub-Zero Repair},,Same-Day Slots Open,,No Work Without Approval,,Fast Bay Area Response,,Independent Service Team,,Insured Local Technicians,,$99 Fee Credited,,180-Day Labor Warranty,,180-Day Parts Warranty,,Clear On-Site Diagnosis,,High-Intent Repair Focus,,Emergency Availability,,Phone & Online Booking,,Sub-Zero Repair Experts,,Independent insured technicians with 180-day labor and installed parts warranty.,,Same-day scheduling focused on qualified repair requests and fast issue resolution.,,Book same-day or next-day service. Fast phone or SMS confirmation in minutes.,,$99 service call is credited toward repair after your approval.,,sub-zero,same-day,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,RSA v3+ quality score boost
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Freezer Same Day,Responsive search ad,v3_qs_d,Freezer Same-Day Repair,1,{KeyWord:Sub-Zero Repair},,Clear Diagnosis First,,No Work Without Approval,,Fast Bay Area Response,,Independent Service Team,,Insured Local Technicians,,$99 Fee Credited,,180-Day Labor Warranty,,180-Day Parts Warranty,,Clear On-Site Diagnosis,,High-Intent Repair Focus,,Emergency Availability,,Phone & Online Booking,,Sub-Zero Repair Experts,,Same-day scheduling focused on qualified repair requests and fast issue resolution.,,Book same-day or next-day service. Fast phone or SMS confirmation in minutes.,,$99 service call is credited toward repair after your approval.,,Independent insured technicians with 180-day labor and installed parts warranty.,,sub-zero,same-day,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,RSA v3+ quality score boost
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Freezer Same Day,Responsive search ad,v3_qs_e,Freezer Same-Day Repair,1,{KeyWord:Sub-Zero Repair},,Get Priority Scheduling,,No Work Without Approval,,Fast Bay Area Response,,Independent Service Team,,Insured Local Technicians,,$99 Fee Credited,,180-Day Labor Warranty,,180-Day Parts Warranty,,Clear On-Site Diagnosis,,High-Intent Repair Focus,,Emergency Availability,,Phone & Online Booking,,Sub-Zero Repair Experts,,Book same-day or next-day service. Fast phone or SMS confirmation in minutes.,,$99 service call is credited toward repair after your approval.,,Independent insured technicians with 180-day labor and installed parts warranty.,,Same-day scheduling focused on qualified repair requests and fast issue resolution.,,sub-zero,same-day,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,RSA v3+ quality score boost
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Ice Maker Same Day,Responsive search ad,v3_qs_a,Ice Maker Same-Day Repair,1,{KeyWord:Sub-Zero Repair},,Book Service Today,,No Work Without Approval,,Fast Bay Area Response,,Independent Service Team,,Insured Local Technicians,,$99 Fee Credited,,180-Day Labor Warranty,,180-Day Parts Warranty,,Clear On-Site Diagnosis,,High-Intent Repair Focus,,Emergency Availability,,Phone & Online Booking,,Sub-Zero Repair Experts,,Book same-day or next-day service. Fast phone or SMS confirmation in minutes.,,$99 service call is credited toward repair after your approval.,,Independent insured technicians with 180-day labor and installed parts warranty.,,Same-day scheduling focused on qualified repair requests and fast issue resolution.,,sub-zero,same-day,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,RSA v3+ quality score boost
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Ice Maker Same Day,Responsive search ad,v3_qs_b,Ice Maker Same-Day Repair,1,{KeyWord:Sub-Zero Repair},,Call Now For Fast Help,,No Work Without Approval,,Fast Bay Area Response,,Independent Service Team,,Insured Local Technicians,,$99 Fee Credited,,180-Day Labor Warranty,,180-Day Parts Warranty,,Clear On-Site Diagnosis,,High-Intent Repair Focus,,Emergency Availability,,Phone & Online Booking,,Sub-Zero Repair Experts,,$99 service call is credited toward repair after your approval.,,Independent insured technicians with 180-day labor and installed parts warranty.,,Same-day scheduling focused on qualified repair requests and fast issue resolution.,,Book same-day or next-day service. Fast phone or SMS confirmation in minutes.,,sub-zero,same-day,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,RSA v3+ quality score boost
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Ice Maker Same Day,Responsive search ad,v3_qs_c,Ice Maker Same-Day Repair,1,{KeyWord:Sub-Zero Repair},,Same-Day Slots Open,,No Work Without Approval,,Fast Bay Area Response,,Independent Service Team,,Insured Local Technicians,,$99 Fee Credited,,180-Day Labor Warranty,,180-Day Parts Warranty,,Clear On-Site Diagnosis,,High-Intent Repair Focus,,Emergency Availability,,Phone & Online Booking,,Sub-Zero Repair Experts,,Independent insured technicians with 180-day labor and installed parts warranty.,,Same-day scheduling focused on qualified repair requests and fast issue resolution.,,Book same-day or next-day service. Fast phone or SMS confirmation in minutes.,,$99 service call is credited toward repair after your approval.,,sub-zero,same-day,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,RSA v3+ quality score boost
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Ice Maker Same Day,Responsive search ad,v3_qs_d,Ice Maker Same-Day Repair,1,{KeyWord:Sub-Zero Repair},,Clear Diagnosis First,,No Work Without Approval,,Fast Bay Area Response,,Independent Service Team,,Insured Local Technicians,,$99 Fee Credited,,180-Day Labor Warranty,,180-Day Parts Warranty,,Clear On-Site Diagnosis,,High-Intent Repair Focus,,Emergency Availability,,Phone & Online Booking,,Sub-Zero Repair Experts,,Same-day scheduling focused on qualified repair requests and fast issue resolution.,,Book same-day or next-day service. Fast phone or SMS confirmation in minutes.,,$99 service call is credited toward repair after your approval.,,Independent insured technicians with 180-day labor and installed parts warranty.,,sub-zero,same-day,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,RSA v3+ quality score boost
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Ice Maker Same Day,Responsive search ad,v3_qs_e,Ice Maker Same-Day Repair,1,{KeyWord:Sub-Zero Repair},,Get Priority Scheduling,,No Work Without Approval,,Fast Bay Area Response,,Independent Service Team,,Insured Local Technicians,,$99 Fee Credited,,180-Day Labor Warranty,,180-Day Parts Warranty,,Clear On-Site Diagnosis,,High-Intent Repair Focus,,Emergency Availability,,Phone & Online Booking,,Sub-Zero Repair Experts,,Book same-day or next-day service. Fast phone or SMS confirmation in minutes.,,$99 service call is credited toward repair after your approval.,,Independent insured technicians with 180-day labor and installed parts warranty.,,Same-day scheduling focused on qualified repair requests and fast issue resolution.,,sub-zero,same-day,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,RSA v3+ quality score boost
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Wine Cooler Same Day,Responsive search ad,v3_qs_a,Wine Cooler Same-Day Repair,1,{KeyWord:Sub-Zero Repair},,Book Service Today,,No Work Without Approval,,Fast Bay Area Response,,Independent Service Team,,Insured Local Technicians,,$99 Fee Credited,,180-Day Labor Warranty,,180-Day Parts Warranty,,Clear On-Site Diagnosis,,High-Intent Repair Focus,,Emergency Availability,,Phone & Online Booking,,Sub-Zero Repair Experts,,Book same-day or next-day service. Fast phone or SMS confirmation in minutes.,,$99 service call is credited toward repair after your approval.,,Independent insured technicians with 180-day labor and installed parts warranty.,,Same-day scheduling focused on qualified repair requests and fast issue resolution.,,sub-zero,same-day,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,RSA v3+ quality score boost
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Wine Cooler Same Day,Responsive search ad,v3_qs_b,Wine Cooler Same-Day Repair,1,{KeyWord:Sub-Zero Repair},,Call Now For Fast Help,,No Work Without Approval,,Fast Bay Area Response,,Independent Service Team,,Insured Local Technicians,,$99 Fee Credited,,180-Day Labor Warranty,,180-Day Parts Warranty,,Clear On-Site Diagnosis,,High-Intent Repair Focus,,Emergency Availability,,Phone & Online Booking,,Sub-Zero Repair Experts,,$99 service call is credited toward repair after your approval.,,Independent insured technicians with 180-day labor and installed parts warranty.,,Same-day scheduling focused on qualified repair requests and fast issue resolution.,,Book same-day or next-day service. Fast phone or SMS confirmation in minutes.,,sub-zero,same-day,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,RSA v3+ quality score boost
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Wine Cooler Same Day,Responsive search ad,v3_qs_c,Wine Cooler Same-Day Repair,1,{KeyWord:Sub-Zero Repair},,Same-Day Slots Open,,No Work Without Approval,,Fast Bay Area Response,,Independent Service Team,,Insured Local Technicians,,$99 Fee Credited,,180-Day Labor Warranty,,180-Day Parts Warranty,,Clear On-Site Diagnosis,,High-Intent Repair Focus,,Emergency Availability,,Phone & Online Booking,,Sub-Zero Repair Experts,,Independent insured technicians with 180-day labor and installed parts warranty.,,Same-day scheduling focused on qualified repair requests and fast issue resolution.,,Book same-day or next-day service. Fast phone or SMS confirmation in minutes.,,$99 service call is credited toward repair after your approval.,,sub-zero,same-day,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,RSA v3+ quality score boost
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Wine Cooler Same Day,Responsive search ad,v3_qs_d,Wine Cooler Same-Day Repair,1,{KeyWord:Sub-Zero Repair},,Clear Diagnosis First,,No Work Without Approval,,Fast Bay Area Response,,Independent Service Team,,Insured Local Technicians,,$99 Fee Credited,,180-Day Labor Warranty,,180-Day Parts Warranty,,Clear On-Site Diagnosis,,High-Intent Repair Focus,,Emergency Availability,,Phone & Online Booking,,Sub-Zero Repair Experts,,Same-day scheduling focused on qualified repair requests and fast issue resolution.,,Book same-day or next-day service. Fast phone or SMS confirmation in minutes.,,$99 service call is credited toward repair after your approval.,,Independent insured technicians with 180-day labor and installed parts warranty.,,sub-zero,same-day,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,RSA v3+ quality score boost
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Wine Cooler Same Day,Responsive search ad,v3_qs_e,Wine Cooler Same-Day Repair,1,{KeyWord:Sub-Zero Repair},,Get Priority Scheduling,,No Work Without Approval,,Fast Bay Area Response,,Independent Service Team,,Insured Local Technicians,,$99 Fee Credited,,180-Day Labor Warranty,,180-Day Parts Warranty,,Clear On-Site Diagnosis,,High-Intent Repair Focus,,Emergency Availability,,Phone & Online Booking,,Sub-Zero Repair Experts,,Book same-day or next-day service. Fast phone or SMS confirmation in minutes.,,$99 service call is credited toward repair after your approval.,,Independent insured technicians with 180-day labor and installed parts warranty.,,Same-day scheduling focused on qualified repair requests and fast issue resolution.,,sub-zero,same-day,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,RSA v3+ quality score boost
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Service Call,Responsive search ad,v3_qs_a,Refrigerator Service Call,1,{KeyWord:Sub-Zero Repair},,Book Service Today,,No Work Without Approval,,Fast Bay Area Response,,Independent Service Team,,Insured Local Technicians,,$99 Fee Credited,,180-Day Labor Warranty,,180-Day Parts Warranty,,Clear On-Site Diagnosis,,High-Intent Repair Focus,,Emergency Availability,,Phone & Online Booking,,Sub-Zero Repair Experts,,Book same-day or next-day service. Fast phone or SMS confirmation in minutes.,,$99 service call is credited toward repair after your approval.,,Independent insured technicians with 180-day labor and installed parts warranty.,,Clear on-site diagnostic process with transparent next steps before any repair work.,,sub-zero,service-call,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,RSA v3+ quality score boost
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Service Call,Responsive search ad,v3_qs_b,Refrigerator Service Call,1,{KeyWord:Sub-Zero Repair},,Call Now For Fast Help,,No Work Without Approval,,Fast Bay Area Response,,Independent Service Team,,Insured Local Technicians,,$99 Fee Credited,,180-Day Labor Warranty,,180-Day Parts Warranty,,Clear On-Site Diagnosis,,High-Intent Repair Focus,,Emergency Availability,,Phone & Online Booking,,Sub-Zero Repair Experts,,$99 service call is credited toward repair after your approval.,,Independent insured technicians with 180-day labor and installed parts warranty.,,Clear on-site diagnostic process with transparent next steps before any repair work.,,Book same-day or next-day service. Fast phone or SMS confirmation in minutes.,,sub-zero,service-call,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,RSA v3+ quality score boost
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Service Call,Responsive search ad,v3_qs_c,Refrigerator Service Call,1,{KeyWord:Sub-Zero Repair},,Same-Day Slots Open,,No Work Without Approval,,Fast Bay Area Response,,Independent Service Team,,Insured Local Technicians,,$99 Fee Credited,,180-Day Labor Warranty,,180-Day Parts Warranty,,Clear On-Site Diagnosis,,High-Intent Repair Focus,,Emergency Availability,,Phone & Online Booking,,Sub-Zero Repair Experts,,Independent insured technicians with 180-day labor and installed parts warranty.,,Clear on-site diagnostic process with transparent next steps before any repair work.,,Book same-day or next-day service. Fast phone or SMS confirmation in minutes.,,$99 service call is credited toward repair after your approval.,,sub-zero,service-call,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,RSA v3+ quality score boost
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Service Call,Responsive search ad,v3_qs_d,Refrigerator Service Call,1,{KeyWord:Sub-Zero Repair},,Clear Diagnosis First,,No Work Without Approval,,Fast Bay Area Response,,Independent Service Team,,Insured Local Technicians,,$99 Fee Credited,,180-Day Labor Warranty,,180-Day Parts Warranty,,Clear On-Site Diagnosis,,High-Intent Repair Focus,,Emergency Availability,,Phone & Online Booking,,Sub-Zero Repair Experts,,Clear on-site diagnostic process with transparent next steps before any repair work.,,Book same-day or next-day service. Fast phone or SMS confirmation in minutes.,,$99 service call is credited toward repair after your approval.,,Independent insured technicians with 180-day labor and installed parts warranty.,,sub-zero,service-call,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,RSA v3+ quality score boost
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Service Call,Responsive search ad,v3_qs_e,Refrigerator Service Call,1,{KeyWord:Sub-Zero Repair},,Get Priority Scheduling,,No Work Without Approval,,Fast Bay Area Response,,Independent Service Team,,Insured Local Technicians,,$99 Fee Credited,,180-Day Labor Warranty,,180-Day Parts Warranty,,Clear On-Site Diagnosis,,High-Intent Repair Focus,,Emergency Availability,,Phone & Online Booking,,Sub-Zero Repair Experts,,Book same-day or next-day service. Fast phone or SMS confirmation in minutes.,,$99 service call is credited toward repair after your approval.,,Independent insured technicians with 180-day labor and installed parts warranty.,,Clear on-site diagnostic process with transparent next steps before any repair work.,,sub-zero,service-call,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,RSA v3+ quality score boost
